datetime,motor_position,motor_range,trv_temperature,target_temperature,closed,co2,temperature,humidity
2024-01-03 17:04:56,580.0,580.0,25.0,6.0,,,,
2024-01-03 17:08:22,,,,,,484.0,20.5,40.62
2024-01-03 17:14:57,580.0,580.0,25.0,6.0,,,,
2024-01-03 17:18:33,,,,,,444.0,20.5,40.62
2024-01-03 17:24:58,580.0,580.0,25.0,6.0,,,,
2024-01-03 17:28:18,,,,,True,,,
2024-01-03 17:28:24,,,,,True,,,
2024-01-03 17:28:49,,,,,,421.0,20.5,40.62
2024-01-03 17:34:59,580.0,580.0,25.0,6.0,,,,
2024-01-03 17:39:05,,,,,,423.0,20.5,40.62
2024-01-03 17:45:00,580.0,580.0,25.0,6.0,,,,
2024-01-03 17:48:49,,,,,,435.0,20.5,40.62
2024-01-03 17:55:01,580.0,580.0,25.0,6.0,,,,
2024-01-03 17:58:18,,,,,True,,,
2024-01-03 17:58:24,,,,,True,,,
2024-01-03 17:59:07,,,,,,439.0,20.4,40.62
2024-01-03 18:05:02,580.0,580.0,25.0,6.0,,,,
2024-01-03 18:09:10,,,,,,445.0,20.4,40.62
2024-01-03 18:15:03,580.0,580.0,25.0,6.0,,,,
2024-01-03 18:19:12,,,,,,431.0,20.5,40.62
2024-01-03 18:25:04,580.0,580.0,25.0,6.0,,,,
2024-01-03 18:28:17,,,,,True,,,
2024-01-03 18:28:23,,,,,True,,,
2024-01-03 18:29:15,,,,,,431.0,20.5,40.62
2024-01-03 18:35:05,580.0,580.0,25.0,6.0,,,,
2024-01-03 18:39:17,,,,,,436.0,20.5,40.62
2024-01-03 18:45:06,580.0,580.0,25.0,6.0,,,,
2024-01-03 18:49:19,,,,,,445.0,20.5,40.62
2024-01-03 18:55:07,580.0,580.0,25.0,6.0,,,,
2024-01-03 18:58:17,,,,,True,,,
2024-01-03 18:58:23,,,,,True,,,
2024-01-03 18:59:22,,,,,,436.0,20.4,40.62
2024-01-03 19:05:08,580.0,580.0,25.0,6.0,,,,
2024-01-03 19:09:24,,,,,,424.0,20.5,40.62
2024-01-03 19:15:08,580.0,580.0,25.0,6.0,,,,
2024-01-03 19:19:11,,,,,,423.0,20.4,40.62
2024-01-03 19:25:09,580.0,580.0,25.0,6.0,,,,
2024-01-03 19:28:17,,,,,True,,,
2024-01-03 19:28:23,,,,,True,,,
2024-01-03 19:29:28,,,,,,452.0,20.4,40.62
2024-01-03 19:35:10,580.0,580.0,25.0,6.0,,,,
2024-01-03 19:39:30,,,,,,443.0,20.4,40.62
2024-01-03 19:45:11,580.0,580.0,25.0,6.0,,,,
2024-01-03 19:49:33,,,,,,447.0,20.4,40.62
2024-01-03 19:55:12,580.0,580.0,25.0,6.0,,,,
2024-01-03 19:58:17,,,,,True,,,
2024-01-03 19:58:23,,,,,True,,,
2024-01-03 19:59:35,,,,,,430.0,20.4,40.62
2024-01-03 20:05:13,580.0,580.0,25.0,6.0,,,,
2024-01-03 20:09:22,,,,,,455.0,20.4,40.62
2024-01-03 20:15:14,580.0,580.0,25.0,6.0,,,,
2024-01-03 20:19:40,,,,,,444.0,20.4,40.62
2024-01-03 20:25:15,580.0,580.0,25.0,6.0,,,,
2024-01-03 20:28:17,,,,,True,,,
2024-01-03 20:28:23,,,,,True,,,
2024-01-03 20:29:42,,,,,,389.0,20.4,40.62
2024-01-03 20:35:16,580.0,580.0,25.0,6.0,,,,
2024-01-03 20:39:45,,,,,,460.0,20.4,40.62
2024-01-03 20:45:17,580.0,580.0,25.0,6.0,,,,
2024-01-03 20:49:47,,,,,,423.0,20.4,40.62
2024-01-03 20:55:18,580.0,580.0,25.0,6.0,,,,
2024-01-03 20:58:17,,,,,True,,,
2024-01-03 20:58:23,,,,,True,,,
2024-01-03 20:59:50,,,,,,481.0,20.4,40.62
2024-01-03 21:05:19,580.0,580.0,25.0,6.0,,,,
2024-01-03 21:09:52,,,,,,440.0,20.5,40.62
2024-01-03 21:15:20,580.0,580.0,25.0,6.0,,,,
2024-01-03 21:19:54,,,,,,442.0,20.4,40.62
2024-01-03 21:25:21,580.0,580.0,25.0,6.0,,,,
2024-01-03 21:28:17,,,,,True,,,
2024-01-03 21:28:23,,,,,True,,,
2024-01-03 21:29:57,,,,,,448.0,20.4,40.62
2024-01-03 21:35:21,580.0,580.0,25.0,6.0,,,,
2024-01-03 21:39:59,,,,,,459.0,20.4,40.62
2024-01-03 21:45:22,580.0,580.0,25.0,6.0,,,,
2024-01-03 21:50:01,,,,,,447.0,20.4,40.62
2024-01-03 21:55:23,580.0,580.0,25.0,6.0,,,,
2024-01-03 21:58:17,,,,,True,,,
2024-01-03 21:58:22,,,,,True,,,
2024-01-03 22:00:04,,,,,,451.0,20.4,40.62
2024-01-03 22:05:24,580.0,580.0,25.0,6.0,,,,
2024-01-03 22:09:50,,,,,,427.0,20.4,40.62
2024-01-03 22:15:25,580.0,580.0,25.0,6.0,,,,
2024-01-03 22:20:09,,,,,,460.0,20.4,40.62
2024-01-03 22:25:26,580.0,580.0,25.0,6.0,,,,
2024-01-03 22:28:16,,,,,True,,,
2024-01-03 22:28:22,,,,,True,,,
2024-01-03 22:30:11,,,,,,444.0,20.4,40.62
2024-01-03 22:35:27,580.0,580.0,25.0,6.0,,,,
2024-01-03 22:40:13,,,,,,453.0,20.4,40.62
2024-01-03 22:45:28,580.0,580.0,25.0,6.0,,,,
2024-01-03 22:50:16,,,,,,449.0,20.4,40.62
2024-01-03 22:55:29,580.0,580.0,25.0,6.0,,,,
2024-01-03 22:58:16,,,,,True,,,
2024-01-03 22:58:22,,,,,True,,,
2024-01-03 23:00:18,,,,,,435.0,20.4,40.62
2024-01-03 23:05:30,580.0,580.0,25.0,6.0,,,,
2024-01-03 23:10:05,,,,,,423.0,20.4,40.62
2024-01-03 23:15:31,580.0,580.0,25.2,6.0,,,,
2024-01-03 23:20:23,,,,,,423.0,20.4,40.62
2024-01-03 23:25:32,580.0,580.0,25.2,6.0,,,,
2024-01-03 23:28:16,,,,,True,,,
2024-01-03 23:28:22,,,,,True,,,
2024-01-03 23:30:25,,,,,,424.0,20.4,40.62
2024-01-03 23:35:33,580.0,580.0,25.2,6.0,,,,
2024-01-03 23:39:56,,,,,,424.0,20.4,40.62
2024-01-03 23:45:34,580.0,580.0,25.0,6.0,,,,
2024-01-03 23:50:06,,,,,,436.0,20.4,40.62
2024-01-03 23:55:35,580.0,580.0,25.2,6.0,,,,
2024-01-03 23:58:16,,,,,True,,,
2024-01-03 23:58:22,,,,,True,,,
2024-01-04 00:00:22,,,,,,442.0,20.4,40.62
2024-01-04 00:05:35,580.0,580.0,25.2,6.0,,,,
2024-01-04 00:10:38,,,,,,457.0,20.4,40.62
2024-01-04 00:15:36,580.0,580.0,25.2,6.0,,,,
2024-01-04 00:20:38,,,,,,465.0,20.4,40.62
2024-01-04 00:25:37,580.0,580.0,25.2,6.0,,,,
2024-01-04 00:28:16,,,,,True,,,
2024-01-04 00:28:22,,,,,True,,,
2024-01-04 00:30:41,,,,,,443.0,20.4,40.62
2024-01-04 00:35:38,580.0,580.0,25.2,6.0,,,,
2024-01-04 00:40:27,,,,,,456.0,20.4,40.23
2024-01-04 00:45:39,580.0,580.0,25.2,6.0,,,,
2024-01-04 00:50:45,,,,,,431.0,20.4,40.62
2024-01-04 00:55:40,580.0,580.0,25.2,6.0,,,,
2024-01-04 00:58:16,,,,,True,,,
2024-01-04 00:58:22,,,,,True,,,
2024-01-04 01:00:48,,,,,,417.0,20.4,40.23
2024-01-04 01:05:41,580.0,580.0,25.2,6.0,,,,
2024-01-04 01:10:50,,,,,,442.0,20.4,40.23
2024-01-04 01:15:42,580.0,580.0,25.2,6.0,,,,
2024-01-04 01:20:37,,,,,,439.0,20.4,40.62
2024-01-04 01:25:43,580.0,580.0,25.2,6.0,,,,
2024-01-04 01:28:15,,,,,True,,,
2024-01-04 01:28:21,,,,,True,,,
2024-01-04 01:30:39,,,,,,440.0,20.4,40.62
2024-01-04 01:35:44,580.0,580.0,25.2,6.0,,,,
2024-01-04 01:40:57,,,,,,419.0,20.4,40.23
2024-01-04 01:45:45,580.0,580.0,25.2,6.0,,,,
2024-01-04 01:51:00,,,,,,440.0,20.3,40.23
2024-01-04 01:55:46,580.0,580.0,25.2,6.0,,,,
2024-01-04 01:58:15,,,,,True,,,
2024-01-04 01:58:21,,,,,True,,,
2024-01-04 02:01:02,,,,,,443.0,20.3,40.23
2024-01-04 02:05:47,580.0,580.0,25.2,6.0,,,,
2024-01-04 02:11:05,,,,,,439.0,20.4,40.23
2024-01-04 02:15:48,580.0,580.0,25.2,6.0,,,,
2024-01-04 02:21:07,,,,,,434.0,20.3,40.23
2024-01-04 02:25:49,580.0,580.0,25.2,6.0,,,,
2024-01-04 02:28:15,,,,,True,,,
2024-01-04 02:28:21,,,,,True,,,
2024-01-04 02:31:09,,,,,,428.0,20.4,40.62
2024-01-04 02:35:49,580.0,580.0,25.2,6.0,,,,
2024-01-04 02:41:12,,,,,,443.0,20.4,40.23
2024-01-04 02:45:50,580.0,580.0,25.2,6.0,,,,
2024-01-04 02:51:14,,,,,,440.0,20.3,40.23
2024-01-04 02:55:51,580.0,580.0,25.2,6.0,,,,
2024-01-04 02:58:15,,,,,True,,,
2024-01-04 02:58:21,,,,,True,,,
2024-01-04 03:01:17,,,,,,401.0,20.4,40.23
2024-01-04 03:05:52,580.0,580.0,25.2,6.0,,,,
2024-01-04 03:11:19,,,,,,447.0,20.4,40.23
2024-01-04 03:15:53,580.0,580.0,25.2,6.0,,,,
2024-01-04 03:21:21,,,,,,440.0,20.3,40.23
2024-01-04 03:25:54,580.0,580.0,25.2,6.0,,,,
2024-01-04 03:28:15,,,,,True,,,
2024-01-04 03:28:21,,,,,True,,,
2024-01-04 03:31:23,,,,,,436.0,20.3,40.23
2024-01-04 03:35:55,580.0,580.0,25.2,6.0,,,,
2024-01-04 03:41:25,,,,,,428.0,20.3,40.23
2024-01-04 03:45:56,580.0,580.0,25.2,6.0,,,,
2024-01-04 03:51:27,,,,,,422.0,20.3,39.84
2024-01-04 03:55:57,580.0,580.0,25.2,6.0,,,,
2024-01-04 03:58:15,,,,,True,,,
2024-01-04 03:58:21,,,,,True,,,
2024-01-04 04:01:30,,,,,,453.0,20.3,40.23
2024-01-04 04:05:58,580.0,580.0,25.2,6.0,,,,
2024-01-04 04:11:32,,,,,,447.0,20.3,40.23
2024-01-04 04:15:59,580.0,580.0,25.2,6.0,,,,
2024-01-04 04:21:35,,,,,,472.0,20.3,40.23
2024-01-04 04:26:00,580.0,580.0,25.2,6.0,,,,
2024-01-04 04:28:15,,,,,True,,,
2024-01-04 04:28:21,,,,,True,,,
2024-01-04 04:31:37,,,,,,432.0,20.3,40.23
2024-01-04 04:36:01,580.0,580.0,25.2,6.0,,,,
2024-01-04 04:41:39,,,,,,414.0,20.3,40.23
2024-01-04 04:46:02,580.0,580.0,25.2,6.0,,,,
2024-01-04 04:51:42,,,,,,432.0,20.3,40.23
2024-01-04 04:56:03,580.0,580.0,25.2,6.0,,,,
2024-01-04 04:58:14,,,,,True,,,
2024-01-04 04:58:20,,,,,True,,,
2024-01-04 05:01:44,,,,,,435.0,20.3,40.23
2024-01-04 05:06:03,580.0,580.0,25.4,6.0,,,,
2024-01-04 05:11:47,,,,,,423.0,20.3,40.23
2024-01-04 05:16:04,580.0,580.0,25.4,6.0,,,,
2024-01-04 05:21:49,,,,,,440.0,20.3,40.23
2024-01-04 05:26:05,580.0,580.0,25.4,6.0,,,,
2024-01-04 05:28:14,,,,,True,,,
2024-01-04 05:28:20,,,,,True,,,
2024-01-04 05:31:51,,,,,,432.0,20.3,39.84
2024-01-04 05:36:06,580.0,580.0,25.4,6.0,,,,
2024-01-04 05:41:54,,,,,,419.0,20.3,39.84
2024-01-04 05:46:07,580.0,580.0,25.4,6.0,,,,
2024-01-04 05:51:56,,,,,,430.0,20.3,39.84
2024-01-04 05:56:08,580.0,580.0,25.4,6.0,,,,
2024-01-04 05:58:14,,,,,True,,,
2024-01-04 05:58:20,,,,,True,,,
2024-01-04 06:01:59,,,,,,428.0,20.3,39.84
2024-01-04 06:06:09,580.0,580.0,25.2,6.0,,,,
2024-01-04 06:11:29,,,,,,428.0,20.3,39.84
2024-01-04 06:16:10,580.0,580.0,25.2,6.0,,,,
2024-01-04 06:21:39,,,,,,449.0,20.3,39.84
2024-01-04 06:26:12,580.0,580.0,25.2,6.0,,,,
2024-01-04 06:28:14,,,,,True,,,
2024-01-04 06:28:20,,,,,True,,,
2024-01-04 06:31:55,,,,,,428.0,20.3,39.45
2024-01-04 06:36:12,580.0,580.0,25.2,6.0,,,,
2024-01-04 06:42:12,,,,,,449.0,20.3,39.45
2024-01-04 06:46:13,580.0,580.0,25.2,6.0,,,,
2024-01-04 06:52:12,,,,,,440.0,20.3,39.45
2024-01-04 06:56:14,580.0,580.0,25.2,6.0,,,,
2024-01-04 06:58:14,,,,,True,,,
2024-01-04 06:58:20,,,,,True,,,
2024-01-04 07:02:15,,,,,,411.0,20.3,39.45
2024-01-04 07:06:15,580.0,580.0,25.2,6.0,,,,
2024-01-04 07:12:16,,,,,,455.0,20.3,39.45
2024-01-04 07:16:16,580.0,580.0,25.2,6.0,,,,
2024-01-04 07:22:19,,,,,,430.0,20.3,39.45
2024-01-04 07:26:17,580.0,580.0,25.0,6.0,,,,
2024-01-04 07:28:14,,,,,True,,,
2024-01-04 07:28:20,,,,,True,,,
2024-01-04 07:32:21,,,,,,424.0,20.2,39.45
2024-01-04 07:36:17,580.0,580.0,25.0,6.0,,,,
2024-01-04 07:42:24,,,,,,403.0,20.2,39.45
2024-01-04 07:46:18,580.0,580.0,25.0,6.0,,,,
2024-01-04 07:52:26,,,,,,423.0,20.3,39.45
2024-01-04 07:56:19,580.0,580.0,25.0,6.0,,,,
2024-01-04 07:58:14,,,,,True,,,
2024-01-04 07:58:20,,,,,True,,,
2024-01-04 08:02:28,,,,,,432.0,20.2,39.45
2024-01-04 08:06:20,580.0,580.0,25.0,6.0,,,,
2024-01-04 08:12:31,,,,,,419.0,20.2,39.45
2024-01-04 08:13:28,,,,,False,,,
2024-01-04 08:16:21,580.0,580.0,24.5,6.0,,,,
2024-01-04 08:22:33,,,,,,497.0,20.3,37.89
2024-01-04 08:26:22,580.0,580.0,21.8,6.0,,,,
2024-01-04 08:28:13,,,,,False,,,
2024-01-04 08:28:19,,,,,False,,,
2024-01-04 08:32:20,,,,,,470.0,20.4,36.33
2024-01-04 08:36:23,580.0,580.0,19.9,6.0,,,,
2024-01-04 08:42:38,,,,,,557.0,20.3,35.16
2024-01-04 08:46:24,580.0,580.0,19.0,6.0,,,,
2024-01-04 08:52:40,,,,,,548.0,20.2,34.38
2024-01-04 08:56:25,580.0,580.0,17.8,6.0,,,,
2024-01-04 08:58:13,,,,,False,,,
2024-01-04 08:58:19,,,,,False,,,
2024-01-04 09:00:55,,,,,True,,,
2024-01-04 09:02:43,,,,,,522.0,20.1,33.98
2024-01-04 09:06:26,580.0,580.0,18.5,6.0,,,,
2024-01-04 09:12:45,,,,,,562.0,20.2,33.98
2024-01-04 09:16:27,580.0,580.0,20.6,6.0,,,,
2024-01-04 09:22:48,,,,,,615.0,20.1,35.16
2024-01-04 09:26:28,580.0,580.0,22.0,6.0,,,,
2024-01-04 09:28:13,,,,,True,,,
2024-01-04 09:28:19,,,,,True,,,
2024-01-04 09:32:49,,,,,,728.0,20.1,35.55
2024-01-04 09:36:29,580.0,580.0,22.9,6.0,,,,
2024-01-04 09:42:51,,,,,,716.0,20.1,35.94
2024-01-04 09:46:30,580.0,580.0,23.2,6.0,,,,
2024-01-04 09:52:54,,,,,,667.0,20.1,35.94
2024-01-04 09:56:31,580.0,580.0,23.6,6.0,,,,
2024-01-04 09:58:13,,,,,True,,,
2024-01-04 09:58:19,,,,,True,,,
2024-01-04 10:02:56,,,,,,678.0,20.0,36.33
2024-01-04 10:06:31,580.0,580.0,23.8,6.0,,,,
2024-01-04 10:12:58,,,,,,675.0,20.0,36.33
2024-01-04 10:16:32,580.0,580.0,24.1,6.0,,,,
2024-01-04 10:23:01,,,,,,640.0,20.0,36.72
2024-01-04 10:26:33,580.0,580.0,24.1,6.0,,,,
2024-01-04 10:28:13,,,,,True,,,
2024-01-04 10:28:19,,,,,True,,,
2024-01-04 10:33:03,,,,,,645.0,20.0,36.72
2024-01-04 10:36:34,580.0,580.0,24.1,6.0,,,,
2024-01-04 10:43:06,,,,,,707.0,20.1,37.5
2024-01-04 10:46:35,580.0,580.0,24.6,6.0,,,,
2024-01-04 10:53:12,,,,,,979.0,20.1,39.84
2024-01-04 10:56:36,580.0,580.0,25.0,6.0,,,,
2024-01-04 10:58:13,,,,,True,,,
2024-01-04 10:58:19,,,,,True,,,
2024-01-04 11:03:14,,,,,,1093.0,20.2,40.62
2024-01-04 11:06:37,580.0,580.0,25.2,6.0,,,,
2024-01-04 11:13:17,,,,,,1278.0,20.3,41.41
2024-01-04 11:16:38,580.0,580.0,25.4,6.0,,,,
2024-01-04 11:23:23,,,,,,950.0,20.4,39.84
2024-01-04 11:26:39,580.0,580.0,25.4,6.0,,,,
2024-01-04 11:28:13,,,,,True,,,
2024-01-04 11:28:19,,,,,True,,,
2024-01-04 11:33:29,,,,,,806.0,20.6,38.67
2024-01-04 11:36:40,580.0,580.0,25.5,6.0,,,,
2024-01-04 11:43:35,,,,,,993.0,20.6,39.84
2024-01-04 11:46:41,580.0,580.0,25.7,6.0,,,,
2024-01-04 11:53:38,,,,,,1145.0,20.6,40.62
2024-01-04 11:56:42,580.0,580.0,25.7,6.0,,,,
2024-01-04 11:58:12,,,,,True,,,
2024-01-04 11:58:18,,,,,True,,,
2024-01-04 12:03:24,,,,,,1204.0,20.5,41.02
2024-01-04 12:06:43,580.0,580.0,25.5,6.0,,,,
2024-01-04 12:13:46,,,,,,856.0,20.6,37.89
2024-01-04 12:16:44,580.0,580.0,25.7,6.0,,,,
2024-01-04 12:23:53,,,,,,993.0,20.8,38.28
2024-01-04 12:26:45,580.0,580.0,25.9,6.0,,,,
2024-01-04 12:28:12,,,,,True,,,
2024-01-04 12:28:18,,,,,True,,,
2024-01-04 12:33:59,,,,,,885.0,20.7,38.67
2024-01-04 12:36:45,580.0,580.0,25.7,6.0,,,,
2024-01-04 12:43:34,,,,,,885.0,20.7,38.67
2024-01-04 12:46:46,580.0,580.0,25.5,6.0,,,,
2024-01-04 12:53:48,,,,,,853.0,20.6,38.67
2024-01-04 12:56:47,580.0,580.0,25.4,6.0,,,,
2024-01-04 12:58:12,,,,,True,,,
2024-01-04 12:58:18,,,,,True,,,
2024-01-04 13:04:08,,,,,,869.0,20.5,38.67
2024-01-04 13:06:48,580.0,580.0,25.2,6.0,,,,
2024-01-04 13:14:28,,,,,,863.0,20.4,38.67
2024-01-04 13:16:49,580.0,580.0,25.2,6.0,,,,
2024-01-04 13:24:28,,,,,,845.0,20.4,39.06
2024-01-04 13:26:50,580.0,580.0,25.0,6.0,,,,
2024-01-04 13:28:12,,,,,True,,,
2024-01-04 13:28:18,,,,,True,,,
2024-01-04 13:34:14,,,,,,780.0,20.3,39.06
2024-01-04 13:36:51,580.0,580.0,25.0,6.0,,,,
2024-01-04 13:44:32,,,,,,803.0,20.3,39.06
2024-01-04 13:46:52,580.0,580.0,24.8,6.0,,,,
2024-01-04 13:54:34,,,,,,836.0,20.3,39.06
2024-01-04 13:56:53,580.0,580.0,24.8,6.0,,,,
2024-01-04 13:58:12,,,,,True,,,
2024-01-04 13:58:18,,,,,True,,,
2024-01-04 14:04:37,,,,,,769.0,20.3,39.06
2024-01-04 14:06:54,580.0,580.0,24.8,6.0,,,,
2024-01-04 14:14:39,,,,,,749.0,20.3,39.06
2024-01-04 14:16:55,580.0,580.0,24.8,6.0,,,,
2024-01-04 14:24:42,,,,,,757.0,20.3,39.06
2024-01-04 14:26:56,580.0,580.0,24.8,6.0,,,,
2024-01-04 14:28:12,,,,,True,,,
2024-01-04 14:28:18,,,,,True,,,
2024-01-04 14:34:44,,,,,,761.0,20.2,39.06
2024-01-04 14:36:57,580.0,580.0,24.8,6.0,,,,
2024-01-04 14:44:30,,,,,,743.0,20.3,39.06
2024-01-04 14:46:58,580.0,580.0,25.0,6.0,,,,
2024-01-04 14:54:49,,,,,,775.0,20.2,39.06
2024-01-04 14:56:58,580.0,580.0,25.0,6.0,,,,
2024-01-04 14:58:12,,,,,True,,,
2024-01-04 14:58:18,,,,,True,,,
2024-01-04 15:04:51,,,,,,725.0,20.3,39.06
2024-01-04 15:06:59,580.0,580.0,25.0,6.0,,,,
2024-01-04 15:14:54,,,,,,736.0,20.2,39.06
2024-01-04 15:17:00,580.0,580.0,25.0,6.0,,,,
2024-01-04 15:24:56,,,,,,700.0,20.2,39.06
2024-01-04 15:27:01,580.0,580.0,25.0,6.0,,,,
2024-01-04 15:28:12,,,,,True,,,
2024-01-04 15:28:17,,,,,True,,,
2024-01-04 15:34:57,,,,,,727.0,20.2,39.06
2024-01-04 15:37:02,580.0,580.0,25.0,6.0,,,,
2024-01-04 15:45:00,,,,,,706.0,20.3,39.06
2024-01-04 15:47:03,580.0,580.0,25.0,6.0,,,,
2024-01-04 15:55:02,,,,,,676.0,20.2,39.06
2024-01-04 15:57:04,580.0,580.0,24.8,6.0,,,,
2024-01-04 15:58:11,,,,,True,,,
2024-01-04 15:58:17,,,,,True,,,
2024-01-04 16:05:05,,,,,,685.0,20.2,39.06
2024-01-04 16:07:05,580.0,580.0,24.8,6.0,,,,
2024-01-04 16:15:07,,,,,,680.0,20.2,39.06
2024-01-04 16:17:06,580.0,580.0,25.0,6.0,,,,
2024-01-04 16:25:09,,,,,,710.0,20.2,39.06
2024-01-04 16:27:07,580.0,580.0,25.0,6.0,,,,
2024-01-04 16:28:11,,,,,True,,,
2024-01-04 16:28:17,,,,,True,,,
2024-01-04 16:35:12,,,,,,655.0,20.2,39.06
2024-01-04 16:37:08,580.0,580.0,25.0,6.0,,,,
2024-01-04 16:45:14,,,,,,660.0,20.2,39.06
2024-01-04 16:47:09,580.0,580.0,25.0,6.0,,,,
2024-01-04 16:55:16,,,,,,645.0,20.2,39.06
2024-01-04 16:57:10,580.0,580.0,25.0,6.0,,,,
2024-01-04 16:58:11,,,,,True,,,
2024-01-04 16:58:17,,,,,True,,,
2024-01-04 17:05:19,,,,,,655.0,20.2,39.06
2024-01-04 17:07:11,580.0,580.0,25.2,6.0,,,,
2024-01-04 17:15:21,,,,,,667.0,20.2,39.06
2024-01-04 17:17:12,580.0,580.0,25.0,6.0,,,,
2024-01-04 17:25:24,,,,,,645.0,20.2,39.06
2024-01-04 17:27:12,580.0,580.0,25.0,6.0,,,,
2024-01-04 17:28:11,,,,,True,,,
2024-01-04 17:28:17,,,,,True,,,
2024-01-04 17:35:25,,,,,,622.0,20.2,39.06
2024-01-04 17:37:13,580.0,580.0,25.0,6.0,,,,
2024-01-04 17:45:11,,,,,,640.0,20.2,39.06
2024-01-04 17:47:14,580.0,580.0,25.0,6.0,,,,
2024-01-04 17:55:14,,,,,,595.0,20.2,39.06
2024-01-04 17:57:15,580.0,580.0,25.0,6.0,,,,
2024-01-04 17:58:11,,,,,True,,,
2024-01-04 17:58:17,,,,,True,,,
2024-01-04 18:05:32,,,,,,651.0,20.2,39.06
2024-01-04 18:07:16,580.0,580.0,25.0,6.0,,,,
2024-01-04 18:15:34,,,,,,604.0,20.2,39.06
2024-01-04 18:17:17,580.0,580.0,25.0,6.0,,,,
2024-01-04 18:25:37,,,,,,620.0,20.2,39.06
2024-01-04 18:27:18,580.0,580.0,25.0,6.0,,,,
2024-01-04 18:28:45,,,,,True,,,
2024-01-04 18:35:39,,,,,,617.0,20.2,39.06
2024-01-04 18:37:19,580.0,580.0,25.0,6.0,,,,
2024-01-04 18:45:42,,,,,,607.0,20.2,39.06
2024-01-04 18:47:20,580.0,580.0,25.0,6.0,,,,
2024-01-04 18:55:44,,,,,,595.0,20.2,39.06
2024-01-04 18:57:21,580.0,580.0,25.2,6.0,,,,
2024-01-04 18:58:10,,,,,True,,,
2024-01-04 18:58:16,,,,,True,,,
2024-01-04 19:05:46,,,,,,598.0,20.2,39.06
2024-01-04 19:07:22,580.0,580.0,25.2,6.0,,,,
2024-01-04 19:15:17,,,,,,598.0,20.2,39.06
2024-01-04 19:17:23,580.0,580.0,25.2,6.0,,,,
2024-01-04 19:25:27,,,,,,607.0,20.2,39.06
2024-01-04 19:27:24,580.0,580.0,25.2,6.0,,,,
2024-01-04 19:28:10,,,,,True,,,
2024-01-04 19:28:16,,,,,True,,,
2024-01-04 19:35:43,,,,,,594.0,20.2,39.06
2024-01-04 19:37:25,580.0,580.0,25.2,6.0,,,,
2024-01-04 19:45:59,,,,,,587.0,20.2,39.06
2024-01-04 19:47:26,580.0,580.0,25.2,6.0,,,,
2024-01-04 19:55:59,,,,,,583.0,20.2,39.45
2024-01-04 19:57:26,580.0,580.0,25.2,6.0,,,,
2024-01-04 19:58:10,,,,,True,,,
2024-01-04 19:58:16,,,,,True,,,
2024-01-04 20:06:02,,,,,,567.0,20.2,39.06
2024-01-04 20:07:27,580.0,580.0,25.2,6.0,,,,
2024-01-04 20:16:04,,,,,,594.0,20.2,39.45
2024-01-04 20:17:28,580.0,580.0,25.2,6.0,,,,
2024-01-04 20:26:07,,,,,,588.0,20.2,39.45
2024-01-04 20:27:29,580.0,580.0,25.2,6.0,,,,
2024-01-04 20:28:10,,,,,True,,,
2024-01-04 20:28:16,,,,,True,,,
2024-01-04 20:36:09,,,,,,580.0,20.2,39.45
2024-01-04 20:37:30,580.0,580.0,25.2,6.0,,,,
2024-01-04 20:46:11,,,,,,611.0,20.2,39.45
2024-01-04 20:47:31,580.0,580.0,25.2,6.0,,,,
2024-01-04 20:56:14,,,,,,581.0,20.2,39.45
2024-01-04 20:57:32,580.0,580.0,25.2,6.0,,,,
2024-01-04 20:58:10,,,,,True,,,
2024-01-04 20:58:16,,,,,True,,,
2024-01-04 21:06:16,,,,,,581.0,20.1,39.45
2024-01-04 21:07:33,580.0,580.0,25.2,6.0,,,,
2024-01-04 21:16:03,,,,,,593.0,20.2,39.45
2024-01-04 21:17:34,580.0,580.0,25.2,6.0,,,,
2024-01-04 21:26:05,,,,,,553.0,20.2,39.45
2024-01-04 21:27:35,580.0,580.0,25.2,6.0,,,,
2024-01-04 21:28:10,,,,,True,,,
2024-01-04 21:28:16,,,,,True,,,
2024-01-04 21:36:23,,,,,,562.0,20.1,39.45
2024-01-04 21:37:36,580.0,580.0,25.4,6.0,,,,
2024-01-04 21:46:26,,,,,,577.0,20.2,39.45
2024-01-04 21:47:37,580.0,580.0,25.4,6.0,,,,
2024-01-04 21:56:28,,,,,,586.0,20.2,39.84
2024-01-04 21:57:38,580.0,580.0,25.4,6.0,,,,
2024-01-04 21:58:10,,,,,True,,,
2024-01-04 21:58:16,,,,,True,,,
2024-01-04 22:06:31,,,,,,549.0,20.2,39.84
2024-01-04 22:07:39,580.0,580.0,25.4,6.0,,,,
2024-01-04 22:16:33,,,,,,563.0,20.2,39.84
2024-01-04 22:17:40,580.0,580.0,25.4,6.0,,,,
2024-01-04 22:26:35,,,,,,569.0,20.2,39.84
2024-01-04 22:27:40,580.0,580.0,25.4,6.0,,,,
2024-01-04 22:28:10,,,,,True,,,
2024-01-04 22:28:15,,,,,True,,,
2024-01-04 22:36:38,,,,,,553.0,20.2,39.84
2024-01-04 22:37:41,580.0,580.0,25.4,6.0,,,,
2024-01-04 22:46:40,,,,,,560.0,20.2,39.84
2024-01-04 22:47:42,580.0,580.0,25.4,6.0,,,,
2024-01-04 22:56:43,,,,,,583.0,20.1,39.84
2024-01-04 22:57:43,580.0,580.0,25.4,6.0,,,,
2024-01-04 22:58:09,,,,,True,,,
